x,y,z
-0.011466503143310547,-0.004617154598236084,-0.26648998260498047
-0.011736869812011719,-0.004567265510559082,-0.24732112884521484
-0.03100132942199707,-0.004516899585723877,-0.26646995544433594
-0.012088894844055176,-0.023436948657035828,-0.18984699249267578
-0.011952102184295654,-0.00444599986076355,-0.2664651870727539
-0.012218654155731201,-0.02338157594203949,-0.24730205535888672
-0.012288689613342285,-0.003973275423049927,-0.26645755767822266
-0.012565076351165771,0.014954715967178345,-0.2664346694946289
0.006703555583953857,0.014643192291259766,-0.1898183822631836
-0.012187004089355469,-0.023441597819328308,-0.2281484603881836
-0.031348347663879395,-0.00423857569694519,-0.26645565032958984
-0.012576520442962646,-0.023374423384666443,-0.2664337158203125
-0.012931287288665771,-0.0041696131229400635,-0.2281055450439453
-0.012534081935882568,-0.0235968679189682,-0.17066192626953125
-0.012291491031646729,-0.004495531320571899,-0.26644325256347656
-0.013058722019195557,0.014374256134033203,-0.2663898468017578
-0.012838482856750488,-0.02380944788455963,-0.24725341796875
-0.03121507167816162,-0.02418537437915802,-0.17067527770996094
0.007080376148223877,-0.023646816611289978,-0.2281494140625
-0.012160897254943848,-0.023969575762748718,-0.2855958938598633
-0.012227118015289307,-0.023851588368415833,-0.26644134521484375
-0.011737406253814697,-0.004636824131011963,-0.26647377014160156
0.007415473461151123,-0.023649349808692932,-0.17070865631103516
0.007391929626464844,-0.023739561438560486,-0.24731922149658203
0.007197737693786621,-0.023586764931678772,-0.24731159210205078
-0.0122794508934021,-0.023307427763938904,-0.28560638427734375
-0.012349069118499756,-0.004314512014389038,-0.24729061126708984
-0.012659132480621338,0.014637619256973267,-0.1898059844970703
-0.01270228624343872,-0.004745960235595703,-0.2089519500732422
-0.012768983840942383,-0.0049922168254852295,-0.2664022445678711
0.006357550621032715,-0.024022266268730164,-0.2664031982421875
-0.03228813409805298,-0.023455873131752014,-0.24724388122558594
-0.012882411479949951,-0.023029610514640808,-0.20896339416503906
-0.012925922870635986,-0.02332077920436859,-0.22810649871826172
-0.012583374977111816,-0.004620343446731567,-0.2664222717285156
-0.012222707271575928,-0.023734495043754578,-0.22813796997070313
-0.05050474405288696,-0.004757225513458252,-0.26644229888916016
-0.012039721012115479,-0.004419982433319092,-0.17069149017333984
-0.031058549880981445,-0.023789331316947937,-0.1898479461669922
-0.01197826862335205,-0.004769116640090942,-0.26645565032958984
-0.012058615684509277,-0.004519224166870117,-0.2856101989746094
-0.01213383674621582,-0.004225283861160278,-0.26645946502685547
0.006845951080322266,0.014731407165527344,-0.15152263641357422
-0.011835157871246338,-0.0044408440589904785,-0.18985748291015625
-0.5102936625480652,1.0476677417755127,-10.03475284576416
0.5266566872596741,0.9973558187484741,7.9140472412109375
0.3062795400619507,-1.4197943210601807,10.708821296691895
-0.09155571460723877,-2.175579786300659,4.0228271484375
0.38919705152511597,0.44427689909935,-1.145676612854004
0.11083388328552246,-0.4629938006401062,0.3491077423095703
-0.07757484912872314,0.3564678430557251,-0.8206539154052734
-0.039328694343566895,0.2581294775009155,-1.9132022857666016
-0.14255866408348083,0.1735643595457077,-0.4197807312011719
-0.048694908618927,-0.14146141707897186,0.24932861328125
-0.02400386333465576,-0.09576812386512756,0.8426141738891602
0.049999892711639404,0.0507238507270813,-0.3446207046508789
0.014207303524017334,0.08257383108139038,-1.072474479675293
7.196664810180664E-4,0.025089427828788757,-0.9961929321289063
-0.008504331111907959,0.1040516197681427,-0.1923675537109375
0.00574570894241333,0.029175445437431335,0.3622398376464844
-0.03600543737411499,0.087775319814682,-0.2515678405761719
-0.09299474954605103,0.048980385065078735,-0.8846778869628906
-0.2689403295516968,0.011632412672042847,-0.7705831527709961
0.04796648025512695,0.013128325343132019,-0.195556640625
0.17067527770996094,-0.04355132579803467,0.11251449584960938
0.19333893060684204,-0.005294531583786011,-0.2888374328613281
0.031910061836242676,-0.005951866507530212,-0.6916637420654297
-0.1440402865409851,0.10655170679092407,0.05452442169189453
-0.04224354028701782,0.06647112965583801,0.11169815063476563
0.0627407431602478,0.010946497321128845,-0.29003143310546875
0.07265210151672363,-0.025421366095542908,-0.5385637283325195
-0.03564399480819702,0.049862101674079895,0.054862022399902344
-0.030209004878997803,0.08568672835826874,0.016310691833496094
-0.011459529399871826,0.04695384204387665,-0.40503692626953125
0.05947965383529663,-0.009599998593330383,-0.2898263931274414
