x,y,z
-0.0013339146971702576,0.02903314121067524,0.033911705017089844
0.012712948024272919,0.0027751922607421875,-0.029851913452148438
-0.00145673006772995,-0.01360279880464077,0.04086589813232422
0.015011966228485107,-0.0015399176627397537,-0.00662994384765625
-0.01552794873714447,-0.010716654360294342,-0.004179954528808594
-0.003452003002166748,0.008321834728121758,-0.029859542846679688
0.4085753560066223,-2.2946150302886963,1.6418952941894531
-0.6583449840545654,1.3140192031860352,6.434087753295898
0.03744415566325188,0.05262626335024834,-0.0024785995483398438
-0.11217297613620758,-0.033163830637931824,-0.23278045654296875
-0.0655374675989151,0.05328705906867981,-0.27254295349121094
-0.0016628801822662354,-0.08982441574335098,-0.40007781982421875
0.029231175780296326,0.11389610171318054,0.4367332458496094
-0.05596717447042465,-0.1026211678981781,-0.20068931579589844
-0.00808919221162796,0.17520210146903992,-0.05297565460205078
-0.050449028611183167,-0.058063656091690063,-0.11932945251464844
0.06816177815198898,0.04658401012420654,0.12791061401367188
-0.013066507875919342,0.032198064029216766,0.11097240447998047
0.0013112947344779968,0.04383793845772743,-0.0816335678100586
-0.014554165303707123,0.014222018420696259,0.019858360290527344
0.006777919828891754,0.01909884810447693,-0.049048423767089844
-0.014304496347904205,0.05712408944964409,-0.11778640747070313
0.026292577385902405,0.03321103751659393,-0.024890899658203125
-2.887310743331909,1.2276506423950195,28.973949432373047
0.21674320101737976,-0.18223826587200165,-5.273557662963867
-0.06564930081367493,0.14687059819698334,0.7587661743164063
-0.07348844408988953,0.1507268100976944,0.04219627380371094
-0.06231642886996269,-0.012145493179559708,-0.18107223510742188
0.06541834771633148,0.047139037400484085,0.15892601013183594
-0.020516399294137955,0.08968096971511841,0.09442138671875
0.04097681865096092,-0.02213967591524124,-0.11951065063476563
0.04150870814919472,0.12747733294963837,-0.11684131622314453
-0.03446108102798462,-0.08410940319299698,-0.2091522216796875
0.05070335417985916,0.0823659598827362,0.08105278015136719
