x,y,z
-0.04513518884778023,-0.01135927066206932,0.031876564025878906
-0.044479213654994965,-0.011214371770620346,0.03134632110595703
-0.0038603469729423523,0.02180473506450653,-0.04642009735107422
0.015007145702838898,-0.006617382168769836,0.026914596557617188
0.017095256596803665,0.002805836498737335,-0.003962516784667969
-0.01593536138534546,0.02143494412302971,0.03823566436767578
-0.00872933492064476,0.004642922431230545,-0.0045337677001953125
-0.03449287265539169,-0.016551095992326736,-0.04424858093261719
0.0058715976774692535,-0.0022545456886291504,0.036072731018066406
0.0012225806713104248,0.016485437750816345,-0.041771888732910156
-0.012817729264497757,-0.016582585871219635,0.001056671142578125
-0.007924631237983704,-0.02561981976032257,0.00337982177734375
-0.04761680215597153,-0.029811136424541473,-0.034127235412597656
-0.018789324909448624,-0.015293605625629425,-0.02419567108154297
0.04472066089510918,-9.919367730617523E-4,-0.03315544128417969
-0.023880507797002792,0.006155561655759811,0.023573875427246094
-0.0327945239841938,0.015525590628385544,-2.269744873046875E-4
0.016930706799030304,-0.02220737189054489,0.02786540985107422
0.007283709943294525,0.038943879306316376,-0.04516029357910156
-0.018560588359832764,-0.034370847046375275,6.580352783203125E-5
-0.01817375048995018,0.024642594158649445,0.016448974609375
-0.027188319712877274,-0.024944234639406204,-0.0025510787963867188
-0.017433229833841324,-0.012939702719449997,-0.0071887969970703125
-0.017305146902799606,-0.008119668811559677,0.03740501403808594
0.03431655466556549,0.045801687985658646,0.0063533782958984375
-0.029483236372470856,0.03333818539977074,-0.04992866516113281
0.010877251625061035,-0.018709618598222733,-0.011646270751953125
-0.02675766870379448,-0.004482928663492203,0.01195526123046875
-0.031022097915410995,-0.011400427669286728,0.046866416931152344
0.018647141754627228,0.02411568909883499,-7.295608520507813E-4
0.02764379233121872,-0.001951262354850769,0.01566791534423828
0.05049499124288559,0.01907986029982567,0.03647422790527344
0.026184257119894028,0.00931183248758316,-0.0437164306640625
-0.011652451008558273,-0.04231032729148865,0.0693655014038086
-0.016088642179965973,0.009866170585155487,-0.027759552001953125
-0.015849053859710693,0.007231477648019791,-0.04134082794189453
0.003111954778432846,0.007113847881555557,-0.014904022216796875
-0.0484110526740551,-0.01866893470287323,-0.04508495330810547
-7.925182580947876E-4,5.035176873207092E-4,-0.07008171081542969
0.015497080981731415,-0.011099044233560562,0.02471446990966797
-0.019873958081007004,-0.02030033990740776,-0.01782989501953125
0.01802404224872589,-0.012984562665224075,-0.036258697509765625
0.013127751648426056,0.0035027265548706055,-0.026291847229003906
0.026950936764478683,-0.020066481083631516,0.042026519775390625
0.03352165222167969,0.015301734209060669,0.02260112762451172
0.009553860872983932,-0.020140856504440308,0.012862205505371094
0.0070519112050533295,0.017568983137607574,0.02903270721435547
-0.00937286764383316,-0.01788463443517685,-0.015924453735351563
-0.020975317806005478,-0.0035130977630615234,-0.003954887390136719
0.00264647975564003,-0.005765970796346664,-0.04368019104003906
-0.025461584329605103,0.0036691278219223022,0.03194999694824219
0.005483187735080719,0.024653486907482147,-0.05986976623535156
0.014752205461263657,0.0031493492424488068,-0.012058258056640625
-0.011295754462480545,0.040471963584423065,0.046660423278808594
0.009929981082677841,-0.04212396219372749,-0.08519649505615234
-0.006595894694328308,0.0311688631772995,0.04730224609375
-0.011142842471599579,-0.02549825981259346,0.02310657501220703
-0.013273313641548157,0.010066304355859756,0.048468589782714844
-0.010607369244098663,-0.020554333925247192,0.035956382751464844
0.0013765916228294373,-0.017814647406339645,0.04471874237060547
-0.003250420093536377,0.0036312006413936615,-0.04029273986816406
-0.0055388882756233215,-0.05258003622293472,-0.0302581787109375
0.036654409021139145,0.02788275107741356,-0.041457176208496094
-0.010772071778774261,-0.024102170020341873,0.0037069320678710938
0.003449622541666031,0.032399289309978485,-0.0010356903076171875
0.008124563843011856,-0.010509457439184189,0.020048141479492188
-0.010711748152971268,0.015203412622213364,0.03609943389892578
0.055083826184272766,-0.0037728212773799896,-0.030042648315429688
0.00990273430943489,0.015044763684272766,-0.04124641418457031
0.0024481825530529022,-0.015658851712942123,-0.0077877044677734375
-0.005571998655796051,9.633786976337433E-4,0.00405120849609375
-0.027130361646413803,0.003314148634672165,-0.02410125732421875
-0.012486252933740616,8.915998041629791E-4,0.03247642517089844
0.004864726215600967,0.005587045103311539,-0.02892780303955078
0.019780706614255905,-0.010781951248645782,0.02304363250732422
-0.02486533671617508,0.0034184530377388,-0.061606407165527344
0.003236830234527588,0.02674572914838791,-0.011422157287597656
0.01922045648097992,0.012206070125102997,-0.09783554077148438
-0.022273048758506775,0.0026160553097724915,0.030200958251953125
0.0012441053986549377,-0.02545967698097229,-0.11306953430175781
0.01665821671485901,-0.011173587292432785,-0.03157997131347656
0.0031908899545669556,-0.06271421164274216,0.025148391723632813
0.013695910573005676,0.008321482688188553,0.00136566162109375
-0.008843213319778442,-0.020220663398504257,-9.49859619140625E-4
0.06345926970243454,-0.10701379179954529,0.020196914672851563
-0.007928214967250824,-0.5087229609489441,0.10655879974365234
0.002064831554889679,-0.3864075541496277,0.051041603088378906
0.0010550245642662048,0.31243211030960083,-0.00826263427734375
0.007712475955486298,0.9367474913597107,0.005949974060058594
-0.0333569273352623,0.059805627912282944,0.010545730590820313
-0.005087435245513916,-0.008932266384363174,0.005692481994628906
-0.0026173293590545654,0.05696864053606987,0.026662826538085938
-0.03957687318325043,0.3208833634853363,0.0074863433837890625
-0.11498364806175232,1.57764732837677,0.009686470031738281
0.26119527220726013,1.371603012084961,-0.08881187438964844
